epoch,iteration,wd,gradient_penality,wd_loss,generator_loss
60,400,-19.229446411132812,6.488616466522217,-12.740829467773438,90.49076843261719
60,500,-25.68309783935547,6.932826995849609,-18.75027084350586,103.127197265625
61,0,-5.843223571777344,7.644188404083252,1.8009648323059082,77.58088684082031
61,100,-11.977531433105469,6.602149963378906,-5.3753814697265625,87.10867309570312
61,200,-23.936973571777344,6.788617134094238,-17.148357391357422,84.8555908203125
61,300,-2.4397735595703125,7.801411151885986,5.361637592315674,107.66336059570312
61,400,-31.752769470214844,6.396144866943359,-25.356624603271484,101.4206314086914
61,500,-13.597770690917969,6.517050266265869,-7.0807204246521,104.4493408203125
62,0,-36.237449645996094,6.049212455749512,-30.188236236572266,106.46742248535156
62,100,-22.136932373046875,6.416140556335449,-15.720791816711426,65.88815307617188
62,200,-20.2398681640625,6.756080627441406,-13.483787536621094,85.82630920410156
62,300,-10.534805297851562,6.856586933135986,-3.678218364715576,75.53412628173828
62,400,-19.82379150390625,6.120425224304199,-13.70336627960205,83.16334533691406
62,500,-22.321918487548828,6.355599403381348,-15.96631908416748,75.61782836914062
63,0,-21.021018981933594,6.192282676696777,-14.828736305236816,99.43374633789062
63,100,-18.758014678955078,6.553949356079102,-12.204065322875977,74.88868713378906
63,200,-25.711097717285156,6.2075700759887695,-19.503528594970703,101.40946960449219
63,300,-20.909759521484375,6.078448295593262,-14.831311225891113,86.65286254882812
63,400,-9.4407958984375,6.541657447814941,-2.8991384506225586,97.5804443359375
63,500,-9.645713806152344,6.224160194396973,-3.421553611755371,84.68798828125
64,0,-10.870773315429688,5.543431282043457,-5.3273420333862305,93.09906005859375
64,100,-26.255287170410156,6.517668724060059,-19.73761749267578,86.96268463134766
64,200,-21.408447265625,5.9546661376953125,-15.453781127929688,97.89582824707031
64,300,-11.619110107421875,6.367143630981445,-5.25196647644043,77.07059478759766
64,400,-22.312911987304688,6.313011646270752,-15.999900817871094,110.1094970703125
64,500,-6.193977355957031,5.977566242218018,-0.21641111373901367,74.89872741699219
65,0,-21.968364715576172,5.846709728240967,-16.121654510498047,71.76251983642578
65,100,-8.476776123046875,7.356279373168945,-1.1204967498779297,96.57579040527344
65,200,-30.384262084960938,6.2758636474609375,-24.1083984375,108.49198913574219
65,300,-1.5477752685546875,5.317197322845459,3.7694220542907715,93.09526062011719
65,400,-24.15545654296875,6.502663612365723,-17.652793884277344,78.16375732421875
65,500,-9.545913696289062,6.172966003417969,-3.3729476928710938,83.47943878173828
66,0,-31.178451538085938,5.599407196044922,-25.579044342041016,65.38765716552734
66,100,-35.27606201171875,7.466687202453613,-27.809375762939453,99.25286102294922
66,200,-20.169471740722656,6.376956939697266,-13.79251480102539,83.4002685546875
66,300,-6.4340362548828125,6.180050373077393,-0.2539858818054199,94.08680725097656
66,400,-7.49249267578125,5.608365058898926,-1.8841276168823242,103.9540023803711
66,500,-18.183181762695312,6.415719032287598,-11.767462730407715,84.5608901977539
67,0,2.6092681884765625,6.929821968078613,9.539090156555176,78.87223052978516
67,100,-12.131744384765625,7.174358367919922,-4.957386016845703,99.27970886230469
67,200,-15.183425903320312,6.5609846115112305,-8.622441291809082,95.00142669677734
67,300,-13.244415283203125,5.993545055389404,-7.250870227813721,102.21528625488281
67,400,-17.510147094726562,6.728330612182617,-10.781816482543945,97.9650650024414
67,500,-18.059852600097656,5.757267951965332,-12.302584648132324,98.35993957519531
68,0,-1.10638427734375,6.5525007247924805,5.4461164474487305,86.8363037109375
68,100,-12.338157653808594,6.074559688568115,-6.2635979652404785,100.2035903930664
68,200,-27.893016815185547,6.684327602386475,-21.208688735961914,79.29362487792969
68,300,-19.949607849121094,6.994481086730957,-12.955126762390137,101.08587646484375
68,400,-16.65540313720703,5.8451056480407715,-10.810297012329102,75.61717224121094
68,500,-18.846664428710938,5.875608921051025,-12.97105598449707,82.12987518310547
69,0,-16.56719970703125,6.322918891906738,-10.244280815124512,89.81587219238281
69,100,-8.223472595214844,6.369330883026123,-1.8541417121887207,87.62737274169922
69,200,-25.392921447753906,6.126389980316162,-19.266530990600586,112.52836608886719
69,300,-20.006431579589844,7.077786922454834,-12.928644180297852,83.29875183105469
69,400,-15.554084777832031,6.337282180786133,-9.216802597045898,90.99553680419922
69,500,-10.629707336425781,6.620427131652832,-4.009280204772949,80.70386505126953
70,0,-19.284652709960938,6.9316253662109375,-12.35302734375,93.6990737915039
70,100,-24.04479217529297,6.095454216003418,-17.949337005615234,89.96913146972656
70,200,-30.592742919921875,6.103949546813965,-24.488792419433594,94.96868896484375
70,300,-25.565834045410156,6.433106422424316,-19.132728576660156,79.32184600830078
70,400,-11.224235534667969,7.582130432128906,-3.6421051025390625,80.47286987304688
70,500,-19.693695068359375,5.928501129150391,-13.765193939208984,97.52069091796875
71,0,-7.762870788574219,6.677236557006836,-1.0856342315673828,117.69998168945312
71,100,-9.893173217773438,6.638708114624023,-3.254465103149414,82.15087127685547
71,200,-14.389060974121094,6.777764320373535,-7.611296653747559,78.80665588378906
71,300,-5.627571105957031,6.140932083129883,0.5133609771728516,105.4525146484375
71,400,-15.903961181640625,6.6669840812683105,-9.236976623535156,87.36722564697266
71,500,-23.097366333007812,6.768404006958008,-16.328962326049805,91.20068359375
72,0,-21.16015625,6.1222243309021,-15.037931442260742,103.30681610107422
72,100,-22.42327880859375,7.197261810302734,-15.226016998291016,105.52417755126953
72,200,-11.113899230957031,6.012826919555664,-5.101072311401367,82.2541732788086
72,300,-31.873497009277344,7.575448036193848,-24.298049926757812,91.96626281738281
72,400,-13.7420654296875,6.814774990081787,-6.927290439605713,109.27246856689453
72,500,-16.540084838867188,6.91895866394043,-9.621126174926758,64.47842407226562
73,0,6.061485290527344,7.0218939781188965,13.083379745483398,61.47356414794922
73,100,-14.479225158691406,6.32261848449707,-8.156606674194336,81.67256164550781
73,200,-9.53961181640625,7.739074230194092,-1.8005375862121582,87.94264221191406
73,300,-12.2984619140625,6.155191421508789,-6.143270492553711,80.76044464111328
73,400,-20.24158477783203,6.352712631225586,-13.888872146606445,74.11500549316406
73,500,-12.988235473632812,5.825040340423584,-7.1631951332092285,98.82643127441406
74,0,-25.2681884765625,7.078959941864014,-18.189228057861328,93.95159912109375
74,100,-23.62242889404297,6.871392726898193,-16.751035690307617,87.85560607910156
74,200,-15.018844604492188,7.148101806640625,-7.8707427978515625,112.51752471923828
74,300,-24.144134521484375,7.362311363220215,-16.781822204589844,97.7425537109375
74,400,-26.78551483154297,7.556982040405273,-19.228532791137695,80.16290283203125
74,500,-30.341636657714844,6.86016321182251,-23.481473922729492,91.76083374023438
75,0,-16.040626525878906,6.682561874389648,-9.358064651489258,88.63187408447266
75,100,-23.496017456054688,6.778110980987549,-16.717906951904297,94.457275390625
75,200,-19.392623901367188,6.646537780761719,-12.746086120605469,109.26284790039062
75,300,-13.484214782714844,7.134490013122559,-6.349724769592285,82.53274536132812
75,400,-12.373626708984375,6.412659645080566,-5.960967063903809,104.3455810546875
75,500,-33.335731506347656,6.418549537658691,-26.91718292236328,119.73162841796875
76,0,-5.961662292480469,7.379945755004883,1.418283462524414,117.3641357421875
76,100,-29.826305389404297,6.676224708557129,-23.150081634521484,68.3843765258789
76,200,-24.52590560913086,6.106005668640137,-18.419898986816406,95.8654556274414
76,300,-29.7874755859375,7.562228202819824,-22.22524642944336,98.26210021972656
76,400,-21.75183868408203,7.382857799530029,-14.368980407714844,82.7568359375
76,500,-21.966346740722656,6.722236156463623,-15.244110107421875,95.964111328125
77,0,-17.737186431884766,7.063473701477051,-10.673712730407715,100.73731231689453
77,100,-7.04150390625,7.296748638153076,0.25524473190307617,94.30050659179688
77,200,-20.651451110839844,6.093709468841553,-14.557741165161133,92.87873840332031
77,300,-22.662857055664062,6.734408378601074,-15.928448677062988,81.84939575195312
77,400,-24.945755004882812,8.253764152526855,-16.69198989868164,107.33126831054688
77,500,-23.1185302734375,6.780600070953369,-16.33793067932129,90.11762237548828
78,0,-6.630241394042969,6.424317359924316,-0.20592403411865234,104.185546875
78,100,-12.325675964355469,7.56852388381958,-4.757152080535889,95.99903869628906
78,200,-19.69055938720703,6.286876201629639,-13.403682708740234,93.912353515625
78,300,-34.70104217529297,6.686735153198242,-28.014307022094727,107.71504211425781
78,400,-14.415725708007812,7.925136089324951,-6.490589618682861,83.38591003417969
78,500,-25.580322265625,6.829564571380615,-18.750757217407227,109.13272094726562
79,0,-21.792030334472656,6.853338241577148,-14.938692092895508,99.6656265258789
79,100,-28.696273803710938,7.443575859069824,-21.252696990966797,105.8758544921875
79,200,-21.485496520996094,7.020383834838867,-14.465112686157227,79.30271911621094
79,300,-27.50787353515625,7.332069396972656,-20.175804138183594,108.01129150390625
79,400,-25.527435302734375,6.659984111785889,-18.867450714111328,103.92142486572266
79,500,-13.551620483398438,6.975193023681641,-6.576427459716797,101.6922378540039
80,0,-21.777305603027344,6.729565620422363,-15.04773998260498,112.12145233154297
80,100,-18.506881713867188,6.237358093261719,-12.269523620605469,109.15325164794922
80,200,-22.925933837890625,7.130960464477539,-15.794973373413086,83.31275939941406
80,300,-29.834091186523438,8.459531784057617,-21.37455940246582,136.20916748046875
80,400,-12.765838623046875,8.423111915588379,-4.342726707458496,119.67381286621094
80,500,-18.98168182373047,6.461902618408203,-12.519779205322266,85.05377197265625
81,0,-6.318058013916016,5.900388717651367,-0.41766929626464844,70.9457015991211
81,100,-26.056034088134766,7.032923221588135,-19.02311134338379,75.81809997558594
81,200,-15.229896545410156,6.895532131195068,-8.33436393737793,92.01904296875
81,300,-21.474853515625,6.759574890136719,-14.715278625488281,98.50872802734375
81,400,-33.575714111328125,8.352294921875,-25.223419189453125,74.8673095703125
81,500,-24.192276000976562,6.64437198638916,-17.54790496826172,124.92853546142578
82,0,-11.397735595703125,5.929909706115723,-5.467825889587402,115.2242431640625
82,100,-31.455337524414062,6.507993698120117,-24.947343826293945,97.00143432617188
82,200,2.6408767700195312,6.532796859741211,9.173673629760742,86.832275390625
82,300,-17.62126922607422,5.929275035858154,-11.691993713378906,93.26356506347656
82,400,-21.894569396972656,6.702781677246094,-15.191787719726562,113.00519561767578
82,500,-24.06817626953125,6.972984313964844,-17.095191955566406,103.73568725585938
83,0,-31.61956024169922,7.610315322875977,-24.009244918823242,104.54920959472656
83,100,-17.253890991210938,7.941901683807373,-9.311988830566406,84.18255615234375
83,200,-9.601432800292969,6.360492706298828,-3.2409400939941406,110.19816589355469
83,300,-27.249794006347656,6.382291793823242,-20.867502212524414,118.02591705322266
83,400,-32.23198699951172,7.266545295715332,-24.965442657470703,108.63725280761719
83,500,-10.6837158203125,6.738071441650391,-3.9456443786621094,84.83665466308594
84,0,-20.465591430664062,6.910114288330078,-13.555477142333984,96.8395767211914
84,100,-29.575145721435547,8.186357498168945,-21.3887882232666,79.48748779296875
84,200,-29.526779174804688,6.315413475036621,-23.21136474609375,127.62715148925781
84,300,-30.388568878173828,8.130597114562988,-22.257972717285156,81.75224304199219
84,400,-25.823104858398438,6.902360439300537,-18.920743942260742,96.16316986083984
84,500,-6.187187194824219,7.030458450317383,0.8432712554931641,97.33895874023438
85,0,-17.278839111328125,7.8499627113342285,-9.428876876831055,85.64055633544922
85,100,-21.33282470703125,7.878058433532715,-13.454766273498535,87.78040313720703
85,200,-24.741241455078125,6.462531089782715,-18.278709411621094,92.83845520019531
85,300,-22.266433715820312,6.523890018463135,-15.742544174194336,108.01425170898438
85,400,-28.51056671142578,6.883358955383301,-21.627208709716797,126.55635070800781
85,500,-8.083816528320312,7.432265281677246,-0.6515512466430664,94.41519165039062
86,0,-20.012229919433594,7.780139446258545,-12.23208999633789,86.48875427246094
86,100,-28.289505004882812,7.082908630371094,-21.20659637451172,101.6760482788086
86,200,-24.443466186523438,6.907815933227539,-17.5356502532959,96.19349670410156
86,300,-2.8607330322265625,6.786002159118652,3.92526912689209,116.10147094726562
86,400,-9.033065795898438,7.931702136993408,-1.1013636589050293,77.5525894165039
86,500,-23.587875366210938,6.356260299682617,-17.23161506652832,111.19258117675781
87,0,-28.005859375,6.526918411254883,-21.478940963745117,105.58900451660156
87,100,-10.174186706542969,6.866674900054932,-3.307511806488037,128.31741333007812
87,200,-35.431488037109375,7.552303314208984,-27.87918472290039,105.51119995117188
87,300,-29.41443634033203,7.135315418243408,-22.27912139892578,109.74026489257812
87,400,-23.01879119873047,8.656485557556152,-14.362305641174316,86.21378326416016
87,500,-31.818252563476562,8.106242179870605,-23.71200942993164,98.9784927368164
88,0,-16.466697692871094,8.370315551757812,-8.096382141113281,92.3635025024414
88,100,-33.80804443359375,6.611815452575684,-27.19622802734375,116.86241149902344
88,200,-8.147659301757812,7.810847759246826,-0.33681154251098633,81.83743286132812
88,300,-23.998641967773438,7.239233016967773,-16.759408950805664,121.27328491210938
88,400,-22.218505859375,8.708379745483398,-13.510126113891602,96.60165405273438
88,500,-18.079017639160156,6.642177104949951,-11.436840057373047,131.14083862304688
89,0,-25.028778076171875,6.58449125289917,-18.444286346435547,110.64399719238281
89,100,-23.87255859375,6.5079450607299805,-17.364612579345703,107.41230010986328
89,200,-15.83981704711914,7.929976463317871,-7.9098405838012695,84.45723724365234
89,300,-14.505592346191406,6.703563690185547,-7.802028656005859,120.42013549804688
89,400,-31.8565673828125,7.278651237487793,-24.57791519165039,94.68763732910156
89,500,-30.70989990234375,7.577205181121826,-23.132694244384766,117.42367553710938
90,0,-29.986854553222656,6.367420673370361,-23.619434356689453,105.21235656738281
90,100,-23.195999145507812,7.827220916748047,-15.368778228759766,105.92256927490234
90,200,-26.91661834716797,8.011795997619629,-18.904823303222656,85.7628173828125
90,300,-14.477752685546875,6.678227424621582,-7.799525260925293,121.79163360595703
90,400,-26.29314422607422,7.505057334899902,-18.7880859375,129.13658142089844
90,500,-14.77337646484375,7.282723426818848,-7.490653038024902,117.46713256835938
91,0,-10.860397338867188,6.328384876251221,-4.532012462615967,106.45726776123047
91,100,-24.34880828857422,7.032980442047119,-17.315828323364258,108.01851654052734
91,200,-22.638526916503906,6.170647144317627,-16.467880249023438,122.49864196777344
91,300,-18.901023864746094,8.087783813476562,-10.813240051269531,97.22146606445312
91,400,-16.55883026123047,8.105534553527832,-8.453295707702637,131.7875518798828
91,500,-25.57891845703125,7.163641452789307,-18.4152774810791,105.7708511352539
92,0,-14.490989685058594,6.644597053527832,-7.846392631530762,107.72470092773438
92,100,-24.384193420410156,6.894428253173828,-17.489765167236328,92.90994262695312
92,200,-19.184982299804688,7.231740474700928,-11.953241348266602,102.46488189697266
92,300,-7.630889892578125,6.767597198486328,-0.8632926940917969,89.80658721923828
92,400,-20.721160888671875,7.848903656005859,-12.872257232666016,117.75775146484375
92,500,-26.24805450439453,6.8679962158203125,-19.38005828857422,94.926513671875
93,0,-12.8841552734375,7.395650863647461,-5.488504409790039,87.84964752197266
93,100,-33.49058532714844,6.321587562561035,-27.16899871826172,119.51890563964844
93,200,-34.487831115722656,8.25507926940918,-26.232751846313477,104.88784790039062
93,300,-14.884796142578125,7.210421562194824,-7.674374580383301,117.47122955322266
93,400,-24.894577026367188,8.709827423095703,-16.184749603271484,120.16898345947266
93,500,-29.096969604492188,9.10020637512207,-19.996763229370117,80.5307846069336
94,0,-36.26885986328125,10.166597366333008,-26.102262496948242,68.54154205322266
94,100,-35.378753662109375,7.680420875549316,-27.698333740234375,121.67208099365234
94,200,-17.77398681640625,7.696408271789551,-10.0775785446167,129.08258056640625
94,300,-9.182266235351562,7.450280666351318,-1.7319855690002441,105.92909240722656
94,400,-12.828140258789062,7.466204643249512,-5.361935615539551,94.52864074707031
94,500,-8.145172119140625,8.115080833435059,-0.030091285705566406,94.8236083984375
95,0,-34.82813262939453,7.97546911239624,-26.852663040161133,102.80973815917969
95,100,-17.525238037109375,7.282214164733887,-10.243023872375488,138.43223571777344
95,200,-9.990440368652344,6.268426895141602,-3.722013473510742,128.0297088623047
95,300,-2.4426803588867188,7.373534202575684,4.930853843688965,99.56243896484375
95,400,-30.394775390625,8.128341674804688,-22.266433715820312,114.41377258300781
95,500,-7.412117004394531,8.348865509033203,0.9367485046386719,103.28887939453125
96,0,-8.69287109375,7.628732681274414,-1.064138412475586,140.16302490234375
96,100,-16.008033752441406,7.591562271118164,-8.416471481323242,117.67388153076172
96,200,-16.825790405273438,6.455370903015137,-10.3704195022583,115.33612823486328
96,300,-6.080841064453125,6.71514892578125,0.634307861328125,81.49356079101562
96,400,-37.71443176269531,7.082711219787598,-30.63172149658203,145.13668823242188
96,500,-31.80712127685547,8.417423248291016,-23.389698028564453,115.66691589355469
97,0,-16.862319946289062,8.191798210144043,-8.67052173614502,147.67626953125
97,100,-27.61639404296875,7.549769878387451,-20.06662368774414,120.56121826171875
97,200,-17.158935546875,7.945399284362793,-9.213536262512207,109.53952026367188
97,300,-23.957275390625,9.933401107788086,-14.023874282836914,72.92449951171875
97,400,-9.839263916015625,7.794985771179199,-2.044278144836426,132.39569091796875
97,500,-10.438400268554688,7.042664527893066,-3.395735740661621,137.62205505371094
98,0,-24.058914184570312,6.2478156089782715,-17.811098098754883,140.873779296875
98,100,-30.019821166992188,7.600573539733887,-22.419246673583984,93.72181701660156
98,200,-23.216598510742188,7.954940319061279,-15.26165771484375,87.68095397949219
98,300,-18.25592803955078,6.634974002838135,-11.620954513549805,138.2421875
98,400,-39.04759216308594,6.623399257659912,-32.4241943359375,113.56367492675781
98,500,-11.845855712890625,6.838252544403076,-5.007603168487549,93.65550231933594
99,0,-10.776138305664062,7.295185089111328,-3.4809532165527344,101.02481079101562
99,100,-18.512054443359375,6.598635673522949,-11.913418769836426,104.24687194824219
99,200,-20.00017547607422,7.659368515014648,-12.34080696105957,118.42742919921875
99,300,-3.9458160400390625,9.191864013671875,5.2460479736328125,121.18673706054688
99,400,-25.556777954101562,7.169098854064941,-18.387680053710938,126.9796371459961
99,500,-19.956680297851562,7.386693000793457,-12.569987297058105,135.45359802246094
100,0,-24.14971923828125,7.050929546356201,-17.09878921508789,144.51351928710938
100,100,-16.36993408203125,6.800022125244141,-9.56991195678711,122.542724609375
100,200,-22.588775634765625,8.155674934387207,-14.433100700378418,85.95376586914062
100,300,-21.28826904296875,7.326269149780273,-13.961999893188477,93.42045593261719
100,400,-29.226104736328125,6.497283935546875,-22.72882080078125,142.04962158203125
100,500,-2.36688232421875,8.377556800842285,6.010674476623535,137.68959045410156
101,0,-23.309432983398438,6.8011627197265625,-16.508270263671875,153.70899963378906
101,100,-22.810012817382812,7.8252692222595215,-14.984743118286133,94.00975036621094
101,200,-12.502708435058594,7.017858028411865,-5.4848504066467285,111.29950714111328
101,300,-38.368568420410156,7.681970596313477,-30.68659782409668,129.3386688232422
101,400,-16.66710662841797,8.061594009399414,-8.605512619018555,97.93899536132812
101,500,-37.659507751464844,6.841090202331543,-30.818416595458984,131.074462890625
102,0,-30.055946350097656,7.733401298522949,-22.32254409790039,114.45576477050781
102,100,-20.877410888671875,7.998517990112305,-12.87889289855957,130.6016845703125
102,200,-29.226669311523438,7.489551544189453,-21.737117767333984,123.44693756103516
102,300,-27.330322265625,6.08216667175293,-21.24815559387207,142.68675231933594
102,400,-27.564613342285156,7.539266586303711,-20.025346755981445,114.58412170410156
102,500,-40.14447021484375,5.587169647216797,-34.55730056762695,112.0084228515625
103,0,-21.376449584960938,7.018105506896973,-14.358344078063965,108.75463104248047
103,100,-11.060211181640625,6.160838603973389,-4.899372577667236,141.28555297851562
103,200,-17.03472900390625,6.837831497192383,-10.196897506713867,117.47843933105469
103,300,-22.126373291015625,7.673183441162109,-14.453189849853516,94.2861328125
103,400,-20.864700317382812,6.783769607543945,-14.080930709838867,140.97244262695312
103,500,-23.32989501953125,8.044694900512695,-15.285200119018555,121.48729705810547
104,0,-20.353713989257812,7.491166591644287,-12.862546920776367,132.238525390625
104,100,-18.196739196777344,7.245372772216797,-10.951366424560547,129.8851776123047
104,200,-9.004219055175781,8.911833763122559,-0.09238529205322266,120.89645385742188
104,300,-15.190147399902344,7.4181976318359375,-7.771949768066406,127.38690948486328
104,400,-6.5258636474609375,7.001297473907471,0.4754338264465332,136.44186401367188
104,500,-53.45732116699219,6.96737813949585,-46.48994445800781,117.0125732421875
105,0,-16.935379028320312,7.357908248901367,-9.577470779418945,121.09324645996094
105,100,0.17389678955078125,7.165232181549072,7.3391289710998535,108.00660705566406
105,200,-18.098358154296875,5.711740493774414,-12.386617660522461,134.38272094726562
105,300,-20.106216430664062,7.433296203613281,-12.672920227050781,127.29937744140625
105,400,-17.485496520996094,7.9272990226745605,-9.558197021484375,127.19302368164062
105,500,-24.237350463867188,6.914150238037109,-17.323200225830078,114.93559265136719
106,0,-19.472579956054688,7.6113457679748535,-11.861234664916992,90.097900390625
106,100,-18.395294189453125,6.997120380401611,-11.398174285888672,127.99132537841797
106,200,-9.929916381835938,6.948042392730713,-2.9818739891052246,127.49714660644531
106,300,-34.10166931152344,7.512226104736328,-26.58944320678711,111.57687377929688
106,400,-24.185546875,6.885397434234619,-17.30014991760254,113.29527282714844
106,500,-12.56329345703125,6.070093154907227,-6.493200302124023,148.40518188476562
107,0,-13.599334716796875,5.868249416351318,-7.731085300445557,126.79997253417969
107,100,-15.356712341308594,6.774272918701172,-8.582439422607422,144.09898376464844
107,200,-45.07679748535156,7.91649055480957,-37.160308837890625,104.09239196777344
107,300,-18.89972686767578,6.608920097351074,-12.290806770324707,108.33256530761719
107,400,-16.9439697265625,6.912670135498047,-10.031299591064453,137.384765625
107,500,-17.924179077148438,7.371100902557373,-10.553077697753906,117.32793426513672
108,0,-9.774444580078125,7.1203155517578125,-2.6541290283203125,147.13787841796875
108,100,-21.131637573242188,7.06118106842041,-14.070456504821777,109.63232421875
108,200,-32.25135040283203,7.347296714782715,-24.904052734375,97.27751159667969
108,300,-30.799423217773438,6.24744987487793,-24.551973342895508,135.15792846679688
108,400,-38.4974365234375,6.974831581115723,-31.522605895996094,127.07884979248047
108,500,-22.982208251953125,8.341402053833008,-14.640806198120117,97.1151123046875
109,0,-21.835243225097656,7.655811309814453,-14.179431915283203,125.78654479980469
109,100,-16.64971923828125,8.942633628845215,-7.707085609436035,76.41734313964844
109,200,-19.219642639160156,5.827507972717285,-13.392134666442871,131.73666381835938
109,300,-17.64862060546875,6.935603618621826,-10.713016510009766,145.71005249023438
109,400,-29.938188552856445,9.290400505065918,-20.647789001464844,72.85630798339844
109,500,-14.487808227539062,6.145983695983887,-8.341824531555176,125.212158203125
110,0,-10.9542236328125,5.846973419189453,-5.107250213623047,121.48311614990234
110,100,-27.279098510742188,6.9110212326049805,-20.36807632446289,144.35882568359375
110,200,-19.056129455566406,8.723496437072754,-10.332633018493652,55.870948791503906
110,300,-32.9276123046875,7.8236284255981445,-25.103984832763672,150.72756958007812
110,400,-21.779991149902344,7.002659797668457,-14.777331352233887,100.40655517578125
110,500,-21.86589813232422,8.25396728515625,-13.611930847167969,80.03004455566406
111,0,-23.953205108642578,8.022811889648438,-15.93039321899414,93.52415466308594
111,100,-15.230682373046875,6.8687028884887695,-8.361979484558105,137.81585693359375
111,200,-12.509246826171875,6.015514850616455,-6.49373197555542,127.18583679199219
111,300,-12.332504272460938,6.942474842071533,-5.390029430389404,88.94247436523438
111,400,-19.690948486328125,6.345966339111328,-13.344982147216797,136.68438720703125
111,500,-23.634536743164062,7.720760822296143,-15.913776397705078,155.98699951171875
112,0,-17.960708618164062,7.264537811279297,-10.696170806884766,138.33245849609375
112,100,-32.17828369140625,7.088689804077148,-25.0895938873291,150.30477905273438
112,200,-13.742942810058594,7.392581939697266,-6.350360870361328,92.28675842285156
112,300,-20.799087524414062,7.439695358276367,-13.359392166137695,134.77322387695312
112,400,-17.888633728027344,6.68025016784668,-11.208383560180664,94.03556823730469
112,500,-41.702972412109375,8.003202438354492,-33.69976806640625,105.59355163574219
113,0,-10.909835815429688,6.787799835205078,-4.122035980224609,105.69059753417969
113,100,-25.24999237060547,5.683684349060059,-19.566307067871094,107.9550552368164
113,200,-20.075050354003906,6.489529132843018,-13.585521697998047,138.46728515625
113,300,-23.04174041748047,7.594145774841309,-15.44759464263916,112.32627868652344
113,400,-26.093482971191406,7.544121742248535,-18.549362182617188,97.49855041503906
113,500,-22.74529266357422,7.043362617492676,-15.701930046081543,135.8446044921875
114,0,-17.019317626953125,7.1891045570373535,-9.83021354675293,137.42066955566406
114,100,-28.336158752441406,7.278717994689941,-21.05744171142578,142.46951293945312
114,200,-18.50347137451172,7.692909240722656,-10.810562133789062,95.72738647460938
114,300,-19.33873748779297,6.119035720825195,-13.219701766967773,120.89427185058594
114,400,-6.59564208984375,7.592573642730713,0.9969315528869629,148.65673828125
114,500,-27.351646423339844,7.326540946960449,-20.025104522705078,110.27684783935547
115,0,-16.821556091308594,7.977677345275879,-8.843878746032715,126.43217468261719
115,100,-34.963768005371094,7.502291679382324,-27.461475372314453,104.84130859375
115,200,-25.40021514892578,6.075616359710693,-19.32459831237793,122.6435775756836
115,300,-20.78173828125,6.1062469482421875,-14.675491333007812,138.1306610107422
115,400,-18.731552124023438,5.0951948165893555,-13.636357307434082,122.47249603271484
115,500,7.010520935058594,7.476589679718018,14.487110137939453,106.57057189941406
116,0,-19.42646026611328,6.9677734375,-12.458686828613281,122.61923217773438
116,100,-6.4989013671875,7.129856109619141,0.6309547424316406,136.16795349121094
116,200,-32.105010986328125,6.597764492034912,-25.507246017456055,133.61050415039062
116,300,-2.745025634765625,6.650208473205566,3.9051828384399414,126.72299194335938
116,400,-8.501785278320312,8.06462287902832,-0.4371623992919922,124.90642547607422
116,500,-14.381805419921875,7.252867221832275,-7.1289381980896,135.82713317871094
117,0,0.7362518310546875,6.64581823348999,7.382070064544678,125.772705078125
117,100,-17.489669799804688,6.360185623168945,-11.129484176635742,123.46702575683594
117,200,-32.1937255859375,6.012444972991943,-26.1812801361084,150.77005004882812
117,300,-18.327125549316406,6.237578392028809,-12.089547157287598,116.41366577148438
117,400,-10.822151184082031,7.338291168212891,-3.4838600158691406,115.04995727539062
117,500,-18.597122192382812,8.248197555541992,-10.34892463684082,157.20449829101562
118,0,-22.527175903320312,6.230670928955078,-16.296504974365234,153.92160034179688
118,100,-20.285400390625,7.947458267211914,-12.337942123413086,137.9239501953125
118,200,-13.107765197753906,7.727451324462891,-5.380313873291016,90.47875213623047
118,300,-32.24366760253906,6.872704029083252,-25.37096405029297,120.24827575683594
118,400,-21.33147430419922,5.980463027954102,-15.351011276245117,137.593994140625
118,500,-8.268768310546875,7.746166706085205,-0.5226016044616699,157.50518798828125
119,0,-10.50579833984375,6.51947546005249,-3.9863228797912598,155.00314331054688
119,100,-22.457290649414062,6.6544365882873535,-15.802854537963867,156.86367797851562
119,200,-29.065696716308594,8.650140762329102,-20.415555953979492,85.80084991455078
119,300,-16.700927734375,6.224327564239502,-10.476600646972656,158.54159545898438
119,400,-13.47137451171875,6.411985397338867,-7.059389114379883,129.82220458984375
119,500,-13.973533630371094,8.495427131652832,-5.478106498718262,81.94062805175781
120,0,-22.64385223388672,6.670473098754883,-15.973379135131836,81.2374267578125
120,100,-20.720748901367188,5.4903388023376465,-15.230409622192383,99.79202270507812
120,200,-24.147415161132812,6.841344356536865,-17.30607032775879,149.95748901367188
120,300,-20.228439331054688,7.349045753479004,-12.879393577575684,99.41567993164062
120,400,-41.89794158935547,5.959486961364746,-35.938453674316406,107.87731170654297
120,500,-11.551315307617188,6.0106916427612305,-5.540623664855957,143.23214721679688
121,0,-25.616470336914062,7.05608606338501,-18.56038475036621,145.42849731445312
121,100,-22.682701110839844,7.714104652404785,-14.968596458435059,130.42391967773438
121,200,3.1061553955078125,8.723018646240234,11.829174041748047,100.9324722290039
121,300,-29.419464111328125,6.2451066970825195,-23.174358367919922,146.464111328125
121,400,-25.474273681640625,6.880010604858398,-18.594263076782227,148.14317321777344
